uuid	filename	cancer	TCGA_barcode	tumor_or_normal
af31d6fd-368f-455b-a6fb-8eb90c35a235	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1DB-01A-11D-A153-05.gdc_hg38.txt	COAD	TCGA-DM-A1DB-01A-11D-A153-05	Tumor
666ebbbe-2567-4727-9781-01cb713a3f3e	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-M7-A725-01A-12D-A32C-05.gdc_hg38.txt	PRAD	TCGA-M7-A725-01A-12D-A32C-05	Tumor
92b876a5-4567-460f-a49b-b078b2600c06	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8SK-01B-21D-A378-05.gdc_hg38.txt	PRAD	TCGA-YL-A8SK-01B-21D-A378-05	Tumor
84871d53-80cf-41ed-b9cf-4a8238ec4fdd	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9KY-01A-11D-A41L-05.gdc_hg38.txt	PRAD	TCGA-ZG-A9KY-01A-11D-A41L-05	Tumor
2a8b506b-c419-406d-935d-90f8e2fd3ce9	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8SO-01B-31D-A378-05.gdc_hg38.txt	PRAD	TCGA-YL-A8SO-01B-31D-A378-05	Tumor
93053741-e41d-4050-9109-7818562319a8	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAEK-01A-11D-A40S-05.gdc_hg38.txt	LIHC	TCGA-DD-AAEK-01A-11D-A40S-05	Tumor
05246959-009b-438f-ba6a-6dc52947afee	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6920-01A-11D-1926-05.gdc_hg38.txt	COAD	TCGA-D5-6920-01A-11D-1926-05	Tumor
03407277-cb6f-4c03-968b-6320659c0f0a	jhu-usc.edu_STAD.HumanMethylation450.3.lvl-3.TCGA-BR-6801-01A-11D-1883-05.gdc_hg38.txt	STAD	TCGA-BR-6801-01A-11D-1883-05	Tumor
95b70bf8-f9b2-46c0-94f0-f268289fd9be	jhu-usc.edu_UVM.HumanMethylation450.1.lvl-3.TCGA-V3-A9ZY-01A-11D-A39X-05.gdc_hg38.txt	UVM	TCGA-V3-A9ZY-01A-11D-A39X-05	Tumor
17924af3-aeed-471b-ab1a-02c4c6cdc9d2	jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-22-4601-01A-01D-1440-05.gdc_hg38.txt	LUSC	TCGA-22-4601-01A-01D-1440-05	Tumor
ed30ca98-dc04-40d7-ac43-e9a335679a9f	jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5021-11A-01D-1440-05.gdc_hg38.txt	LUSC	TCGA-39-5021-11A-01D-1440-05	Normal
63ab0fbe-e3db-4255-9c18-d5ee2017d771	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-GF-A2C7-01A-11D-A19C-05.gdc_hg38.txt	SKCM	TCGA-GF-A2C7-01A-11D-A19C-05	Tumor
029ae010-e1fc-4eb4-9087-372d42187d08	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-5010-11A-01D-1418-05.gdc_hg38.txt	KIRC	TCGA-BP-5010-11A-01D-1418-05	Normal
620b6c6f-820c-4552-8f0c-62269c7b8b50	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-D3-A3C6-06A-12D-A19B-05.gdc_hg38.txt	SKCM	TCGA-D3-A3C6-06A-12D-A19B-05	Tumor
b669da0a-4178-43df-84f4-889ab480b43a	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-D7-8579-01A-11D-2342-05.gdc_hg38.txt	STAD	TCGA-D7-8579-01A-11D-2342-05	Tumor
df8ec24d-6589-4364-89b7-ccb3aed4dfea	jhu-usc.edu_STAD.HumanMethylation450.13.lvl-3.TCGA-R5-A7ZF-01A-11D-A34V-05.gdc_hg38.txt	STAD	TCGA-R5-A7ZF-01A-11D-A34V-05	Tumor
b9db56fd-1aab-484a-861e-4b9e0bbd758d	jhu-usc.edu_LIHC.HumanMethylation450.13.lvl-3.TCGA-CC-A7IJ-01A-11D-A341-05.gdc_hg38.txt	LIHC	TCGA-CC-A7IJ-01A-11D-A341-05	Tumor
f0177702-5734-483b-a15c-8200bfd7a30d	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2885-03A-01D-0742-05.gdc_hg38.txt	LAML	TCGA-AB-2885-03A-01D-0742-05	Tumor
3783b522-8bc1-48c9-89bb-7bc9e806b380	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6677-01A-11D-1837-05.gdc_hg38.txt	COAD	TCGA-CM-6677-01A-11D-1837-05	Tumor
139fea66-525f-4099-a24e-5bb079b19f69	jhu-usc.edu_UCEC.HumanMethylation450.2.lvl-3.TCGA-D1-A0ZZ-01A-11D-A10N-05.gdc_hg38.txt	UCEC	TCGA-D1-A0ZZ-01A-11D-A10N-05	Tumor
01521f42-3b04-4447-a89a-cbc106746948	jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-CV-A6K1-01A-11D-A31M-05.gdc_hg38.txt	HNSC	TCGA-CV-A6K1-01A-11D-A31M-05	Tumor
a23af5ee-5889-4223-97f8-82044b10360d	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A11D-11A-12D-A132-05.gdc_hg38.txt	LIHC	TCGA-DD-A11D-11A-12D-A132-05	Normal
7fc007e3-9b78-4b78-8d76-ecd8f510f202	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CV-6943-01A-11D-1913-05.gdc_hg38.txt	HNSC	TCGA-CV-6943-01A-11D-1913-05	Tumor
cb4f102a-a245-4178-b5d8-6c7f40122c15	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2686-11A-01D-1551-05.gdc_hg38.txt	COAD	TCGA-A6-2686-11A-01D-1551-05	Normal
352e814f-8590-4e37-a788-cc429f2f9d63	jhu-usc.edu_ESCA.HumanMethylation450.10.lvl-3.TCGA-V5-A7RC-01B-11D-A409-05.gdc_hg38.txt	ESCA	TCGA-V5-A7RC-01B-11D-A409-05	Tumor
d6d55be2-c7bd-4955-8e99-d65b0fa7dead	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-KK-A7B2-01A-12D-A32C-05.gdc_hg38.txt	PRAD	TCGA-KK-A7B2-01A-12D-A32C-05	Tumor
8229f781-ea34-4f39-b452-ed3a8df4172f	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-M7-A722-01A-12D-A365-05.gdc_hg38.txt	PRAD	TCGA-M7-A722-01A-12D-A365-05	Tumor
e2ac1e80-b4b4-42af-935a-bf4ff8ec2965	jhu-usc.edu_UCEC.HumanMethylation450.6.lvl-3.TCGA-EY-A1G8-01A-11D-A13K-05.gdc_hg38.txt	UCEC	TCGA-EY-A1G8-01A-11D-A13K-05	Tumor
21e8fe97-5293-4d9f-921b-d85d6a8f94ef	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2835-03A-01D-0741-05.gdc_hg38.txt	LAML	TCGA-AB-2835-03A-01D-0741-05	Tumor
543f23a7-2cca-4a42-8951-eeb09d0ae56e	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CV-6953-01A-11D-1913-05.gdc_hg38.txt	HNSC	TCGA-CV-6953-01A-11D-1913-05	Tumor
c966e3b0-e84f-4ff8-8a5f-ea3c1408f544	jhu-usc.edu_UCEC.HumanMethylation450.14.lvl-3.TCGA-AX-A2HA-01A-12D-A18O-05.gdc_hg38.txt	UCEC	TCGA-AX-A2HA-01A-12D-A18O-05	Tumor
531b1014-7ac8-4342-880c-5d4c1c87a85b	jhu-usc.edu_HNSC.HumanMethylation450.9.lvl-3.TCGA-DQ-7594-01A-11D-2230-05.gdc_hg38.txt	HNSC	TCGA-DQ-7594-01A-11D-2230-05	Tumor
849743b4-68c3-4575-b53b-7995f92528d8	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-KK-A7AZ-01A-12D-A32C-05.gdc_hg38.txt	PRAD	TCGA-KK-A7AZ-01A-12D-A32C-05	Tumor
e71690b8-e404-4074-a23d-ce190f9f0472	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-M7-A721-01A-12D-A32C-05.gdc_hg38.txt	PRAD	TCGA-M7-A721-01A-12D-A32C-05	Tumor
d926eed2-7524-4df8-8c70-31e517888138	jhu-usc.edu_UCEC.HumanMethylation450.5.lvl-3.TCGA-AP-A1DO-01A-11D-A138-05.gdc_hg38.txt	UCEC	TCGA-AP-A1DO-01A-11D-A138-05	Tumor
509480c7-eec1-48ed-b8a2-f320c654e486	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-BA-7269-01A-11D-2014-05.gdc_hg38.txt	HNSC	TCGA-BA-7269-01A-11D-2014-05	Tumor
cc131cde-4ab0-4a3b-8f3c-5e215c26b420	jhu-usc.edu_STAD.HumanMethylation450.2.lvl-3.TCGA-F1-6177-01A-11D-1801-05.gdc_hg38.txt	STAD	TCGA-F1-6177-01A-11D-1801-05	Tumor
9faf9af5-2faf-4793-afe4-95316e4656dc	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7099-01A-41D-2014-05.gdc_hg38.txt	HNSC	TCGA-CV-7099-01A-41D-2014-05	Tumor
9c8c0131-4015-4504-a1eb-7be138b73cb4	jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-LN-A4MQ-01A-11D-A28C-05.gdc_hg38.txt	ESCA	TCGA-LN-A4MQ-01A-11D-A28C-05	Tumor
4f6dc9c9-6f1a-433b-9778-58faebb4817d	jhu-usc.edu_LIHC.HumanMethylation450.10.lvl-3.TCGA-ED-A66Y-01A-11D-A30Y-05.gdc_hg38.txt	LIHC	TCGA-ED-A66Y-01A-11D-A30Y-05	Tumor
2e6a3add-3393-4d83-949e-2d5d9e8705bf	jhu-usc.edu_LIHC.HumanMethylation450.16.lvl-3.TCGA-DD-AAEG-01A-11D-A39G-05.gdc_hg38.txt	LIHC	TCGA-DD-AAEG-01A-11D-A39G-05	Tumor
1d7630fd-0a21-4405-b797-360d8388fbfd	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-3005-03A-01D-0741-05.gdc_hg38.txt	LAML	TCGA-AB-3005-03A-01D-0741-05	Tumor
1152bb63-2910-4891-b5c6-d2076fc019ba	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6806-01A-11D-1837-05.gdc_hg38.txt	COAD	TCGA-F4-6806-01A-11D-1837-05	Tumor
eedcbfc5-34d7-4b81-a300-fb7883d90d11	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2671-01A-01D-1407-05.gdc_hg38.txt	COAD	TCGA-A6-2671-01A-01D-1407-05	Tumor
9f22528a-f6c2-40a1-873f-478e54fc6094	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A8PH-01A-12D-A411-05.gdc_hg38.txt	STAD	TCGA-VQ-A8PH-01A-12D-A411-05	Tumor
6e708a57-3cd7-4ac4-abd6-d31d0c40281a	jhu-usc.edu_STAD.HumanMethylation450.5.lvl-3.TCGA-FP-7998-01A-11D-2202-05.gdc_hg38.txt	STAD	TCGA-FP-7998-01A-11D-2202-05	Tumor
466c1751-f0ee-41e2-bd78-6898753e2aec	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-5864-01A-01D-1651-05.gdc_hg38.txt	COAD	TCGA-CM-5864-01A-01D-1651-05	Tumor
1f77683d-90ad-4467-bc88-ad29160b4fb4	jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OP-01A-11D-A265-05.gdc_hg38.txt	ESCA	TCGA-L5-A4OP-01A-11D-A265-05	Tumor
546efd77-2445-4541-bd81-39f1a6581a5c	jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-CD-A4MG-01A-11D-A254-05.gdc_hg38.txt	STAD	TCGA-CD-A4MG-01A-11D-A254-05	Tumor
80595646-01b7-4a4a-86a6-ae3c67da9c9d	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W1-01A-11D-A378-05.gdc_hg38.txt	PRAD	TCGA-2A-A8W1-01A-11D-A378-05	Tumor
7345dbcb-692f-4f4a-b1db-334292956497	jhu-usc.edu_UCEC.HumanMethylation450.1.lvl-3.TCGA-A5-A0VO-01A-21D-A10A-05.gdc_hg38.txt	UCEC	TCGA-A5-A0VO-01A-21D-A10A-05	Tumor
5fa99679-71bb-4f10-9f2a-279b7c2f5da1	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-B5-A3FC-01A-11D-A22B-05.gdc_hg38.txt	UCEC	TCGA-B5-A3FC-01A-11D-A22B-05	Tumor
0adef874-89e7-4bb0-9ad3-af03c07e3187	jhu-usc.edu_HNSC.HumanMethylation450.4.lvl-3.TCGA-BA-6870-01A-11D-1871-05.gdc_hg38.txt	HNSC	TCGA-BA-6870-01A-11D-1871-05	Tumor
64ddf60a-e229-4e4e-ae8b-48f2ae1c01ca	jhu-usc.edu_PRAD.HumanMethylation450.15.lvl-3.TCGA-XJ-A83H-01A-11D-A34V-05.gdc_hg38.txt	PRAD	TCGA-XJ-A83H-01A-11D-A34V-05	Tumor
4af36c36-ffe2-4a43-929d-88894c6d8884	jhu-usc.edu_LIHC.HumanMethylation450.17.lvl-3.TCGA-CC-A8HU-01A-11D-A369-05.gdc_hg38.txt	LIHC	TCGA-CC-A8HU-01A-11D-A369-05	Tumor
c1c17ec4-7864-4825-a361-0b7344382771	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A8PP-01A-21D-A411-05.gdc_hg38.txt	STAD	TCGA-VQ-A8PP-01A-21D-A411-05	Tumor
f5d9b7cb-dec9-4325-83d1-bd8d4b5470cb	jhu-usc.edu_HNSC.HumanMethylation450.10.lvl-3.TCGA-CQ-7063-01A-11D-2398-05.gdc_hg38.txt	HNSC	TCGA-CQ-7063-01A-11D-2398-05	Tumor
33b6331c-acaf-49a0-ab00-1be7ffd493aa	jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-KU-A6H7-01A-11D-A31M-05.gdc_hg38.txt	HNSC	TCGA-KU-A6H7-01A-11D-A31M-05	Tumor
464765b9-ad6f-40c6-b66e-3490b61bf5ff	jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-CC-A3M9-01A-11D-A20Z-05.gdc_hg38.txt	LIHC	TCGA-CC-A3M9-01A-11D-A20Z-05	Tumor
5bf04197-633b-42db-a624-48b3746f8188	jhu-usc.edu_STAD.HumanMethylation450.4.lvl-3.TCGA-BR-7704-01A-11D-2054-05.gdc_hg38.txt	STAD	TCGA-BR-7704-01A-11D-2054-05	Tumor
7b7c2670-4431-4d54-841a-2fa242615b76	jhu-usc.edu_LIHC.HumanMethylation450.6.lvl-3.TCGA-CC-A3MC-01A-11D-A22H-05.gdc_hg38.txt	LIHC	TCGA-CC-A3MC-01A-11D-A22H-05	Tumor
3b3c93d2-ae1a-41b0-94a6-f1fe8349cda9	jhu-usc.edu_STAD.HumanMethylation450.14.lvl-3.TCGA-FP-A8CX-01A-11D-A365-05.gdc_hg38.txt	STAD	TCGA-FP-A8CX-01A-11D-A365-05	Tumor
0dbde8e4-d843-4ae6-9e97-60c736367622	jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-BC-A3KG-01A-11D-A20Z-05.gdc_hg38.txt	LIHC	TCGA-BC-A3KG-01A-11D-A20Z-05	Tumor
96f6ccd0-c9e1-449e-8418-2079bc3ca680	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3492-01A-01D-1407-05.gdc_hg38.txt	COAD	TCGA-AA-3492-01A-01D-1407-05	Tumor
bd71a6ce-a3e1-4872-864a-77c76631b4dd	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2957-03A-01D-0741-05.gdc_hg38.txt	LAML	TCGA-AB-2957-03A-01D-0741-05	Tumor
dd651825-d301-4875-ba41-3688a39e12c0	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CV-6939-01A-11D-1913-05.gdc_hg38.txt	HNSC	TCGA-CV-6939-01A-11D-1913-05	Tumor
bbce2dd1-2eb6-441f-9228-d736dc97abbd	jhu-usc.edu_LIHC.HumanMethylation450.11.lvl-3.TCGA-DD-A73G-01A-22D-A32R-05.gdc_hg38.txt	LIHC	TCGA-DD-A73G-01A-22D-A32R-05	Tumor
873c32ea-cef7-46d8-b0f1-b2b5c7bd4125	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CK-4951-01A-01D-1407-05.gdc_hg38.txt	COAD	TCGA-CK-4951-01A-01D-1407-05	Tumor
966dfcde-43ef-4c2b-9a61-58d7c1a3c13e	jhu-usc.edu_LIHC.HumanMethylation450.9.lvl-3.TCGA-CC-A5UE-01A-11D-A28Y-05.gdc_hg38.txt	LIHC	TCGA-CC-A5UE-01A-11D-A28Y-05	Tumor
eb24d515-c142-4d44-9b01-d5234438301b	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8435-01A-11D-2312-05.gdc_hg38.txt	KICH	TCGA-KN-8435-01A-11D-2312-05	Tumor
86e2366b-9836-46d9-8826-f6019c9112f3	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-J4-A67L-01A-11D-A30F-05.gdc_hg38.txt	PRAD	TCGA-J4-A67L-01A-11D-A30F-05	Tumor
5fac527e-1341-4dc4-8eb4-01cb5a27f06a	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AACM-01A-11D-A40S-05.gdc_hg38.txt	LIHC	TCGA-DD-AACM-01A-11D-A40S-05	Tumor
08e9d206-207b-4b6c-95b5-4c7515d99623	jhu-usc.edu_HNSC.HumanMethylation450.10.lvl-3.TCGA-CQ-7064-01A-11D-2398-05.gdc_hg38.txt	HNSC	TCGA-CQ-7064-01A-11D-2398-05	Tumor
3568a939-0eac-4784-8649-13a55e4c2b2f	jhu-usc.edu_LIHC.HumanMethylation450.18.lvl-3.TCGA-G3-AAV6-01A-21D-A36Y-05.gdc_hg38.txt	LIHC	TCGA-G3-AAV6-01A-21D-A36Y-05	Tumor
37d40a4b-cc38-48cb-9a93-b5d75c7db026	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6605-01A-11D-1837-05.gdc_hg38.txt	COAD	TCGA-AZ-6605-01A-11D-1837-05	Tumor
54813b9e-4a7f-4c40-b61f-438fe618f76e	jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-CV-A6JO-01B-11D-A34K-05.gdc_hg38.txt	HNSC	TCGA-CV-A6JO-01B-11D-A34K-05	Tumor
119aa0f3-0e54-4cb6-97cd-c5467d777b9c	jhu-usc.edu_STAD.HumanMethylation450.9.lvl-3.TCGA-BR-A4J4-01A-12D-A254-05.gdc_hg38.txt	STAD	TCGA-BR-A4J4-01A-12D-A254-05	Tumor
c0458808-c840-471f-8421-cce190362191	jhu-usc.edu_THYM.HumanMethylation450.1.lvl-3.TCGA-ZB-A96M-01A-11D-A429-05.gdc_hg38.txt	THYM	TCGA-ZB-A96M-01A-11D-A429-05	Tumor
2bcf5fef-eaf7-4e6d-8278-11bbf5ad36b8	jhu-usc.edu_LUSC.HumanMethylation450.18.lvl-3.TCGA-33-AASL-01A-11D-A408-05.gdc_hg38.txt	LUSC	TCGA-33-AASL-01A-11D-A408-05	Tumor
32fceaad-c75b-4ad3-90cf-737c3d1adfed	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4688-01A-01D-1275-05.gdc_hg38.txt	KIRC	TCGA-B0-4688-01A-01D-1275-05	Tumor
27c2e16c-31a1-4702-8e68-3a765f0371cc	jhu-usc.edu_LUSC.HumanMethylation450.11.lvl-3.TCGA-58-8392-01A-11D-2324-05.gdc_hg38.txt	LUSC	TCGA-58-8392-01A-11D-2324-05	Tumor
ab580848-f49e-4dc6-aa88-a6b0bf9e9f38	jhu-usc.edu_STAD.HumanMethylation450.4.lvl-3.TCGA-F1-6875-01A-11D-2054-05.gdc_hg38.txt	STAD	TCGA-F1-6875-01A-11D-2054-05	Tumor
4b8ab471-3a3b-44b4-9ce0-20da45137643	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2894-03A-01D-0742-05.gdc_hg38.txt	LAML	TCGA-AB-2894-03A-01D-0742-05	Tumor
ae3b8aa2-8b60-4641-bcd6-51e922b77210	jhu-usc.edu_ESCA.HumanMethylation450.4.lvl-3.TCGA-R6-A6DN-01B-11D-A31V-05.gdc_hg38.txt	ESCA	TCGA-R6-A6DN-01B-11D-A31V-05	Tumor
047555b4-8210-4696-aa45-dbff912e7fe0	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-14-1395-01B-11D-1844-05.gdc_hg38.txt	GBM	TCGA-14-1395-01B-11D-1844-05	Tumor
bec48d53-d850-46f4-a040-cf6426082bc7	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-CD-8530-01A-11D-2342-05.gdc_hg38.txt	STAD	TCGA-CD-8530-01A-11D-2342-05	Tumor
9cc283b8-e0c2-4753-9b0c-50de37ca0513	jhu-usc.edu_UCEC.HumanMethylation450.8.lvl-3.TCGA-D1-A1O5-01A-11D-A14H-05.gdc_hg38.txt	UCEC	TCGA-D1-A1O5-01A-11D-A14H-05	Tumor
157fd854-dc0a-4657-8074-2c72acd94b33	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2920-03A-01D-0742-05.gdc_hg38.txt	LAML	TCGA-AB-2920-03A-01D-0742-05	Tumor
3b85bfbd-aa00-48c0-ba4a-f916e8a1e82d	jhu-usc.edu_LIHC.HumanMethylation450.11.lvl-3.TCGA-DD-A73D-01A-12D-A32R-05.gdc_hg38.txt	LIHC	TCGA-DD-A73D-01A-12D-A32R-05	Tumor
bd317b81-dc95-441e-857b-15132eb06cf9	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3509-01A-01D-1407-05.gdc_hg38.txt	COAD	TCGA-AA-3509-01A-01D-1407-05	Tumor
ea9dc984-7003-452e-9600-cafe824e2e5b	jhu-usc.edu_LIHC.HumanMethylation450.13.lvl-3.TCGA-G3-A7M8-01A-11D-A341-05.gdc_hg38.txt	LIHC	TCGA-G3-A7M8-01A-11D-A341-05	Tumor
fc233c40-60ee-4e25-8d01-e128cafb8081	jhu-usc.edu_LIHC.HumanMethylation450.17.lvl-3.TCGA-MR-A8JO-01A-12D-A369-05.gdc_hg38.txt	LIHC	TCGA-MR-A8JO-01A-12D-A369-05	Tumor
4bbb2c30-e3aa-440e-a296-0f28b0f45bdd	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AACZ-01A-11D-A40S-05.gdc_hg38.txt	LIHC	TCGA-DD-AACZ-01A-11D-A40S-05	Tumor
ce83331b-d5d2-4e58-ac2b-17f2d65806cb	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W3-01A-11D-A378-05.gdc_hg38.txt	PRAD	TCGA-2A-A8W3-01A-11D-A378-05	Tumor
2bd83331-d1bf-481e-863f-d4465253f1a9	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2943-03A-01D-0743-05.gdc_hg38.txt	LAML	TCGA-AB-2943-03A-01D-0743-05	Tumor
6e49daa4-be5e-4ce7-b6d4-e532dbb251b3	jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-BS-A0UA-01A-11D-A123-05.gdc_hg38.txt	UCEC	TCGA-BS-A0UA-01A-11D-A123-05	Tumor
ee1f153a-b471-4b6c-a04f-7bbf5cb33909	jhu-usc.edu_STAD.HumanMethylation450.4.lvl-3.TCGA-BR-7196-01A-11D-2054-05.gdc_hg38.txt	STAD	TCGA-BR-7196-01A-11D-2054-05	Tumor
e2113a16-b9b9-485d-be1c-4259176a8c0f	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7379-01A-11D-2014-05.gdc_hg38.txt	HNSC	TCGA-CR-7379-01A-11D-2014-05	Tumor
5e31167e-853d-4dcf-a85e-c8ee426dd6ef	jhu-usc.edu_SKCM.HumanMethylation450.13.lvl-3.TCGA-GN-A8LK-06A-11D-A373-05.gdc_hg38.txt	SKCM	TCGA-GN-A8LK-06A-11D-A373-05	Tumor
00f9596d-7f4f-49be-89f1-e1fc1ea80e23	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-2G-AAFH-01A-12D-A42Z-05.gdc_hg38.txt	TGCT	TCGA-2G-AAFH-01A-12D-A42Z-05	Tumor
567e6dd5-d0d3-43f6-aded-8f880513ea26	jhu-usc.edu_LIHC.HumanMethylation450.6.lvl-3.TCGA-G3-A3CH-01A-11D-A22H-05.gdc_hg38.txt	LIHC	TCGA-G3-A3CH-01A-11D-A22H-05	Tumor
9b121391-528e-43e7-b3a4-b5c3dfd42518	jhu-usc.edu_HNSC.HumanMethylation450.7.lvl-3.TCGA-CR-6488-01A-12D-2079-05.gdc_hg38.txt	HNSC	TCGA-CR-6488-01A-12D-2079-05	Tumor
efad66a9-a0f9-4952-addd-c920155bfc4c	jhu-usc.edu_LIHC.HumanMethylation450.12.lvl-3.TCGA-CC-A7IG-01A-11D-A33L-05.gdc_hg38.txt	LIHC	TCGA-CC-A7IG-01A-11D-A33L-05	Tumor
726207bb-692a-4bde-ac5e-bdc0a896a472	jhu-usc.edu_LUSC.HumanMethylation450.6.lvl-3.TCGA-92-7341-01A-31D-2043-05.gdc_hg38.txt	LUSC	TCGA-92-7341-01A-31D-2043-05	Tumor
c3ee933b-665f-426e-9b7f-e0c657610787	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4688-11A-01D-1275-05.gdc_hg38.txt	KIRC	TCGA-B0-4688-11A-01D-1275-05	Normal
fb62132a-a303-4125-8d79-52b575e2a75b	jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-B5-A11W-01A-12D-A123-05.gdc_hg38.txt	UCEC	TCGA-B5-A11W-01A-12D-A123-05	Tumor
276ff8b4-38d0-4fad-95aa-49df6c85be90	jhu-usc.edu_UVM.HumanMethylation450.1.lvl-3.TCGA-V4-A9EA-01A-11D-A39X-05.gdc_hg38.txt	UVM	TCGA-V4-A9EA-01A-11D-A39X-05	Tumor
de2cf400-b058-4f02-ba0f-93c5d83f23f7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4841-11A-01D-1275-05.gdc_hg38.txt	KIRC	TCGA-B0-4841-11A-01D-1275-05	Normal
474bc264-d24c-4133-958a-31cc60f02e37	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3367-01A-02D-1418-05.gdc_hg38.txt	KIRC	TCGA-A3-3367-01A-02D-1418-05	Tumor
3de30fed-0614-4808-904d-7434d22f9ba9	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-XY-A9T9-01A-11D-A436-05.gdc_hg38.txt	TGCT	TCGA-XY-A9T9-01A-11D-A436-05	Tumor
